file_name,publication bias,unpublished_data,gray_literature,funnel plot,trim and fill,egger,fail safe n,pet-peese,robma,year
2018.0_Bili?sel davran??ç? yakla??ma dayal? grup müdahalelerinin çocuk ve ergenlerin i?levsel olmayan dü?ünceleri üzerindeki etkisi: Meta-analiz çal??mas?.pdf,False,False,True,False,False,False,False,False,False,2018.0
2018.0_Comparative efficacy and acceptability of pharmacological treatments for post-traumatic stress disorder in adults: a network meta-analysis.pdf,True,True,True,True,False,True,False,False,False,2018.0
2019.0_Brain degeneration in Parkinson's disease patients with cognitive decline: a coordinate-based meta-analysis.pdf,False,False,True,False,False,False,False,False,False,2019.0
2021.0_A systematic review and meta-analysis of motivational interviewing training effectiveness among students-in-training..pdf,True,True,True,True,True,True,False,False,False,2021.0
2021.0_The use of antipsychotic agents during pregnancy and the risk of gestational diabetes mellitus: a systematic review and meta-analysis.pdf,False,False,True,False,False,False,False,False,False,2021.0
2022.0_Meta-Analysis of the Effect of Physical Exercise on Decrease Blood Sugar Levels in Type-2 Diabetes Mellitus Patients.pdf,True,False,True,True,False,False,False,False,False,2022.0
"2019.0_The effectiveness of positivism training on subjective well-being, positive meta-emotion and self-management ability in the elderly women.pdf",False,False,False,False,False,False,False,False,False,2019.0
2020.0_Relationships on the rocks: A meta-analysis of romantic partner effects on alcohol use..pdf,True,True,True,True,True,True,False,False,False,2020.0
2021.0_Interventions to treat fear of childbirth in pregnancy: a systematic review and meta-analysis.pdf,True,False,True,True,True,False,False,False,False,2021.0
2018.0_Psychological interventions for caregivers of people with bipolar disorder: A systematic review and meta-analysis.pdf,True,False,True,True,False,False,False,False,False,2018.0
2018.0_The perniciousness of perfectionism: A meta?analytic review of the perfectionismsuicide relationship.pdf,True,True,True,True,True,True,False,False,False,2018.0
2021.0_Systematic review and network meta?analysis: efficacy of drugs for functional dyspepsia.pdf,True,False,True,True,False,False,False,False,False,2021.0
2020.0_The relationship between heartbeat counting and heartbeat discrimination: A meta-analysis.pdf,True,True,True,True,False,True,False,False,False,2020.0
2019.0_Participation in online surveys in psychology. A meta-analysis..pdf,False,False,True,False,False,False,False,False,False,2019.0
"2020.0_Culture, burnout, and engagement: A meta?analysis on national cultural values as moderators in JD?R theory.pdf",False,True,True,False,False,False,False,False,False,2020.0
2021.0_Global meta-analysis of microplastic contamination in reservoirs with a novel framework.pdf,False,False,False,False,False,False,False,False,False,2021.0
2021.0_Meta-analysis: A primer.pdf,False,False,True,False,False,False,False,False,False,2021.0
2019.0_Functioning among typically developing siblings of individuals with autism spectrum disorder: A meta-analysis.pdf,True,True,True,True,True,True,False,False,False,2019.0
2018.0_Treating depression with physical activity in adolescents and young adults: a systematic review and meta-analysis of randomised controlled trials.pdf,True,False,True,True,False,True,True,False,False,2018.0
2020.0_Interventions for pedohebephilic arousal in men convicted for sexual offenses against children: A meta-analytic review.pdf,True,True,True,True,True,True,False,False,False,2020.0
2018.0_To what extent and under which circumstances are growth mind-sets important to academic achievement? Two meta-analyses.pdf,True,True,True,True,False,True,False,False,False,2018.0
2020.0_Effectiveness and adherence of telephone-administered psychotherapy for depression: a systematic review and meta-analysis.pdf,True,False,True,True,False,True,False,False,False,2020.0
"2019.0_The relationship components of meta-worry, rumination and psychological flexibility with obsessive-compulsive spectrum disorders.pdf",False,False,False,False,False,False,False,False,False,2019.0
2018.0_The jingle-jangle of worknonwork balance: A comprehensive and meta-analytic review of its meaning and measurement..pdf,False,True,True,False,False,False,False,False,False,2018.0
2019.0_Bayesian meta-analysis of fMRI image data.pdf,False,False,True,False,False,False,False,False,False,2019.0
2021.0_Psychological Interventions for Parents of Children with Cancer: A Systematic Review and Meta-analysis.pdf,False,False,True,False,False,False,False,False,False,2021.0
2019.0_Predicting domestic violence: A meta-analysis on the predictive validity of risk assessment tools.pdf,True,False,True,True,False,True,False,False,False,2019.0
2022.0_The diamond ratio: A visual indicator of the extent of heterogeneity in meta?analysis.pdf,False,False,True,False,False,False,False,False,False,2022.0
2022.0_Adoption of Organic Farming; A Systematic Review and Meta Analysis.pdf,False,False,True,False,False,False,False,False,False,2022.0
2020.0_Attitudes toward hiring people with disabilities: A meta?cognitive approach to persuasion.pdf,False,False,True,False,False,False,False,False,False,2020.0
2022.0_Athlete burnout symptoms are increasing: A cross-temporal meta-analysis of average levels from 1997 to 2019.pdf,True,False,True,False,True,True,False,False,False,2022.0
2019.0_Dietary patterns and attention deficit-hyperactivity disorder (ADHD): a systematic review and meta-analysis.pdf,True,False,True,False,False,True,False,False,False,2019.0
2020.0_The brain mechanism of speech perception in newborns: A meta-analysis.pdf,False,False,False,False,False,False,False,False,False,2020.0
2021.0_Self-compassion and coping: A meta-analysis.pdf,True,True,True,True,True,True,False,False,False,2021.0
2019.0_Using network meta-analysis to identify effective components of complex mental health interventions.pdf,False,False,True,False,False,False,False,False,False,2019.0
2020.0_The effect of neurofeedback on reduction symptoms of Attention Deficit and Hyperactivity Disorder: a meta-analysis study.pdf,False,False,False,False,False,False,False,False,False,2020.0
2019.0_Perfectionism and the five-factor model of personality: A meta-analytic review.pdf,True,True,True,True,True,True,False,False,False,2019.0
2020.0_A meta-analysis of factors influencing the strength of mate-choice copying in animals.pdf,True,False,True,True,True,True,False,False,False,2020.0
2021.0_Gender Differences in Top-Performing Math Students' Achievement and Motivation: An IPD Meta-Analysis.pdf,False,False,True,False,False,False,False,False,False,2021.0
"2022.0_Â treatments compared with psychotherapy, other writing treatments, and waiting list control for adult trauma survivors: A systematic review and network meta-analysis.pdf",True,True,True,False,False,False,False,False,False,2022.0
2021.0_The relationship between rejection sensitivity and borderline personality features: A meta-analysis.pdf,True,True,True,True,False,False,True,False,False,2021.0
2022.0_Who believes in conspiracy theories? A meta-analysis on personality correlates.pdf,True,True,True,False,False,True,False,False,False,2022.0
2021.0_Organizational strategies to reduce physician burnout: a systematic review and meta-analysis.pdf,True,False,True,False,False,False,False,False,False,2021.0
2023.0_Neural predictors of cognitive-behavior therapy outcome in anxiety-related disorders: a meta-analysis of task-based fMRI studies.pdf,True,True,False,True,False,True,False,False,False,2023.0
2020.0_The combined effect of exercise and behavioral therapy for depression and anxiety: systematic review and meta-analysis.pdf,True,False,True,False,False,False,False,False,False,2020.0
2022.0_Child physical abuse risk factors: A systematic review and a meta-analysis.pdf,True,True,True,True,False,True,False,False,False,2022.0
2020.0_Association of a priori dietary patterns with depressive symptoms: a harmonised meta-analysis of observational studies.pdf,False,False,True,False,False,False,False,False,False,2020.0
2018.0_Is bilingualism associated with enhanced executive functioning in adults? A meta-analytic review..pdf,True,True,True,True,True,True,True,True,False,2018.0
2021.0_Do automated digital health behaviour change interventions have a positive effect on self-efficacy? A systematic review and meta-analysis.pdf,True,True,True,True,False,True,False,False,False,2021.0
2019.0_Dialectical behavior therapy is effective for the treatment of suicidal behavior: A meta-analysis.pdf,False,True,False,False,False,False,False,False,False,2019.0
2021.0_The neural mechanism of self-face recognition: An ALE meta-analysis of fMRI studies.pdf,False,False,False,False,False,False,False,False,False,2021.0
2022.0_Correlation between Theory of Planned Behavior and Smoking Cessation: A Meta-Analysis.pdf,True,False,True,True,False,False,False,False,False,2022.0
2020.0_Academic benefits from parental involvement are stratified by parental socioeconomic status: A meta-analysis.pdf,True,True,True,True,False,True,False,False,False,2020.0
2019.0_Extraversion advantages at work: A quantitative review and synthesis of the meta-analytic evidence..pdf,False,True,True,False,False,False,False,False,False,2019.0
